-0.994787	-0.056592	0.084830	0.000000	-0.084903	-0.001118	-0.996389	0.000000	0.056483	-0.998397	-0.003693	0.000000	0.334058	1.600026	0.149966	1.000000	
-0.979863	-0.018663	0.198799	0.000000	-0.199567	0.059024	-0.978105	0.000000	0.006520	-0.998082	-0.061560	0.000000	0.360756	1.575175	0.123517	1.000000	
-0.972585	-0.053083	0.226410	0.000000	-0.231802	0.143318	-0.962147	0.000000	0.018625	-0.988252	-0.151693	0.000000	0.391403	1.537637	0.111920	1.000000	
-0.968728	-0.061196	0.240459	0.000000	-0.247906	0.198074	-0.948319	0.000000	0.010405	-0.978275	-0.207050	0.000000	0.405767	1.496335	0.092425	1.000000	
-0.942373	0.117995	0.313067	0.000000	-0.281687	0.225058	-0.932739	0.000000	-0.180516	-0.967174	-0.178851	0.000000	0.425317	1.450224	0.073766	1.000000	
-0.908577	0.204602	0.364177	0.000000	-0.275859	0.360771	-0.890924	0.000000	-0.313670	-0.909935	-0.271347	0.000000	0.410363	1.378580	0.071527	1.000000	
-0.933006	0.152099	0.326137	0.000000	-0.186041	0.571910	-0.798942	0.000000	-0.308039	-0.806092	-0.505299	0.000000	0.388452	1.339102	0.072874	1.000000	
-0.901623	0.220110	0.372328	0.000000	-0.150082	0.648132	-0.746593	0.000000	-0.405650	-0.729025	-0.551336	0.000000	0.323809	1.300102	0.090636	1.000000	
-0.912265	0.223642	0.343157	0.000000	-0.113773	0.666462	-0.736807	0.000000	-0.393482	-0.711205	-0.582546	0.000000	0.208967	1.279986	0.132946	1.000000	
-0.959773	0.181955	0.213841	0.000000	-0.035900	0.675828	-0.736184	0.000000	-0.278472	-0.714247	-0.642110	0.000000	0.124594	1.291938	0.179482	1.000000	
-0.852385	0.147917	0.501558	0.000000	-0.278671	0.683114	-0.675054	0.000000	-0.442474	-0.715176	-0.541055	0.000000	0.264278	1.297079	0.098595	1.000000	
-0.911701	0.041745	0.408728	0.000000	-0.274994	0.677126	-0.682554	0.000000	-0.305253	-0.734682	-0.605857	0.000000	0.164257	1.290306	0.152421	1.000000	
-0.951366	0.063112	0.301528	0.000000	-0.170685	0.706831	-0.686482	0.000000	-0.256454	-0.704562	-0.661682	0.000000	0.087636	1.300785	0.189234	1.000000	
-0.949164	0.182338	0.256595	0.000000	-0.042726	0.732980	-0.678908	0.000000	-0.311870	-0.655358	-0.687927	0.000000	0.021596	1.326020	0.217457	1.000000	
-0.944363	0.307824	0.115859	0.000000	0.139783	0.694485	-0.705798	0.000000	-0.297725	-0.650334	-0.698874	0.000000	-0.016470	1.355726	0.234321	1.000000	
-0.929144	0.358029	0.092234	0.000000	0.167885	0.630842	-0.757531	0.000000	-0.329403	-0.688370	-0.646250	0.000000	-0.019853	1.409099	0.225539	1.000000	
-0.943856	0.322166	0.073103	0.000000	0.116426	0.531481	-0.839031	0.000000	-0.309160	-0.783414	-0.539151	0.000000	-0.005983	1.455697	0.220816	1.000000	
-0.933242	0.342768	0.107562	0.000000	0.072838	0.473726	-0.877655	0.000000	-0.351787	-0.811230	-0.467068	0.000000	0.013580	1.497623	0.201881	1.000000	
-0.912656	0.390499	0.120703	0.000000	0.075683	0.451664	-0.888972	0.000000	-0.401660	-0.802190	-0.441769	0.000000	0.032842	1.528128	0.193796	1.000000	
-0.936655	0.332646	0.109650	0.000000	0.019518	0.362145	-0.931918	0.000000	-0.349708	-0.870745	-0.345697	0.000000	0.061616	1.560569	0.190188	1.000000	
-0.959782	0.266423	0.088524	0.000000	0.035718	0.428633	-0.902772	0.000000	-0.278464	-0.863303	-0.420911	0.000000	0.089485	1.553507	0.210883	1.000000	
-0.949774	0.284628	0.130060	0.000000	0.024317	0.481484	-0.876117	0.000000	-0.311990	-0.828951	-0.464223	0.000000	0.103921	1.516807	0.214214	1.000000	
-0.963830	0.227694	0.138517	0.000000	-0.009243	0.490857	-0.871191	0.000000	-0.266357	-0.840960	-0.470998	0.000000	0.126067	1.510304	0.203529	1.000000	
-0.930781	0.250451	0.266310	0.000000	-0.126373	0.463129	-0.877235	0.000000	-0.343040	-0.850168	-0.399422	0.000000	0.173680	1.509027	0.154744	1.000000	
-0.918264	0.260868	0.297891	0.000000	-0.156286	0.452459	-0.877984	0.000000	-0.363821	-0.852777	-0.374707	0.000000	0.232990	1.507808	0.099805	1.000000	
-0.971809	0.173824	0.159288	0.000000	-0.045668	0.524033	-0.850472	0.000000	-0.231305	-0.833771	-0.501322	0.000000	0.207685	1.511189	0.118743	1.000000	
-0.925264	0.248424	0.286657	0.000000	-0.120085	0.525001	-0.842587	0.000000	-0.359814	-0.814039	-0.455933	0.000000	0.268441	1.512487	0.111417	1.000000	
-0.939698	0.225247	0.257355	0.000000	-0.128936	0.463642	-0.876591	0.000000	-0.316770	-0.856913	-0.406641	0.000000	0.267530	1.539793	0.106519	1.000000	
-0.926668	0.211578	0.310679	0.000000	-0.202391	0.415631	-0.886729	0.000000	-0.316740	-0.884582	-0.342330	0.000000	0.273930	1.582189	0.094645	1.000000	
-0.931894	0.207514	0.297510	0.000000	-0.213483	0.349331	-0.912356	0.000000	-0.293256	-0.913732	-0.281239	0.000000	0.286632	1.616828	0.083895	1.000000	
-0.751407	0.191172	0.631539	0.000000	-0.497100	0.465388	-0.732328	0.000000	-0.433911	-0.864215	-0.254664	0.000000	0.335353	1.461509	0.057475	1.000000	
-0.793181	0.109926	0.598982	0.000000	-0.501936	0.438966	-0.745231	0.000000	-0.344853	-0.891754	-0.293004	0.000000	0.316928	1.469058	0.070910	1.000000	
-0.827145	-0.093783	0.554109	0.000000	-0.536639	0.424594	-0.729204	0.000000	-0.166884	-0.900513	-0.401529	0.000000	0.279758	1.471236	0.095972	1.000000	
-0.829800	-0.218798	0.513381	0.000000	-0.556253	0.398276	-0.729355	0.000000	-0.044886	-0.890788	-0.452197	0.000000	0.251496	1.469708	0.105874	1.000000	
-0.816050	-0.304474	0.491282	0.000000	-0.577849	0.447951	-0.682225	0.000000	-0.012350	-0.840616	-0.541490	0.000000	0.234654	1.456950	0.118732	1.000000	
-0.816543	-0.334979	0.470157	0.000000	-0.577184	0.488926	-0.654072	0.000000	-0.010772	-0.805445	-0.592573	0.000000	0.229716	1.439651	0.127108	1.000000	
-0.825874	0.132204	0.548138	0.000000	-0.408056	0.530755	-0.742826	0.000000	-0.389131	-0.837151	-0.384389	0.000000	0.143156	1.429771	0.151553	1.000000	
-0.864311	0.063057	0.498989	0.000000	-0.411226	0.482624	-0.773284	0.000000	-0.289585	-0.873555	-0.391206	0.000000	0.128194	1.457403	0.153908	1.000000	
-0.883755	-0.024962	0.467283	0.000000	-0.424537	0.462811	-0.778187	0.000000	-0.196839	-0.886105	-0.419609	0.000000	0.106312	1.474419	0.160908	1.000000	
