-0.996524	-0.081483	0.017314	0.000000	-0.061084	0.856100	0.513188	0.000000	-0.056639	0.510347	-0.858102	0.000000	0.106619	1.022754	0.059896	1.000000	
-0.994415	0.046077	0.094956	0.000000	0.086146	0.874133	0.477985	0.000000	-0.060980	0.483495	-0.873220	0.000000	0.172800	1.051352	0.021342	1.000000	
-0.976005	0.093429	0.196685	0.000000	0.176615	0.867998	0.464097	0.000000	-0.127362	0.487699	-0.863672	0.000000	0.192491	1.057610	-0.023819	1.000000	
-0.950193	0.045010	0.308396	0.000000	0.208962	0.826161	0.523252	0.000000	-0.231233	0.561633	-0.794418	0.000000	0.188405	1.037526	-0.089809	1.000000	
-0.974937	0.028242	0.220681	0.000000	0.156831	0.790790	0.591655	0.000000	-0.157803	0.611436	-0.775400	0.000000	0.150377	1.020658	-0.113666	1.000000	
-0.993022	0.052630	0.105533	0.000000	0.107336	0.774039	0.623973	0.000000	-0.048847	0.630946	-0.774287	0.000000	0.093554	1.025593	-0.109064	1.000000	
-0.942765	-0.205986	0.262230	0.000000	-0.010425	0.804216	0.594246	0.000000	-0.333296	0.557500	-0.760334	0.000000	0.051946	1.015102	-0.077368	1.000000	
-0.954844	-0.131098	0.266622	0.000000	0.051161	0.811432	0.582203	0.000000	-0.292671	0.569553	-0.768084	0.000000	0.030196	1.022225	-0.016140	1.000000	
-0.938738	-0.086502	0.333600	0.000000	0.109369	0.843176	0.526395	0.000000	-0.326818	0.530633	-0.782061	0.000000	0.061067	1.056966	0.012834	1.000000	
-0.917540	-0.070940	0.391264	0.000000	0.143158	0.859047	0.491470	0.000000	-0.370980	0.506957	-0.778055	0.000000	0.094153	1.081615	0.041525	1.000000	
-0.885207	-0.147723	0.441120	0.000000	0.116598	0.847520	0.517798	0.000000	-0.450349	0.509792	-0.733006	0.000000	0.143075	1.102013	0.013155	1.000000	
-0.923289	-0.366154	-0.116057	0.000000	-0.362490	0.730669	0.578553	0.000000	-0.127040	0.576241	-0.807346	0.000000	0.154718	1.100908	-0.016835	1.000000	
-0.931411	-0.363732	0.013103	0.000000	-0.283879	0.748519	0.599277	0.000000	-0.227784	0.554453	-0.800435	0.000000	0.174064	1.103289	-0.065037	1.000000	
-0.907952	-0.417025	0.041395	0.000000	-0.287447	0.691606	0.662612	0.000000	-0.304955	0.589721	-0.747818	0.000000	0.161005	1.076989	-0.097702	1.000000	
-0.890002	-0.453246	-0.049647	0.000000	-0.375958	0.667880	0.642333	0.000000	-0.257976	0.590343	-0.764816	0.000000	0.121328	1.073845	-0.118022	1.000000	
-0.900103	-0.406792	-0.155993	0.000000	-0.405295	0.650461	0.642368	0.000000	-0.159843	0.641421	-0.750353	0.000000	0.075571	1.056774	-0.102460	1.000000	
-0.910861	-0.352997	-0.213834	0.000000	-0.407609	0.688198	0.600199	0.000000	-0.064709	0.633858	-0.770738	0.000000	0.045573	1.065227	-0.046310	1.000000	
-0.943221	-0.262876	-0.203051	0.000000	-0.332064	0.761315	0.556896	0.000000	0.008191	0.592702	-0.805380	0.000000	0.068600	1.091336	0.003115	1.000000	
